MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		negative regulation of translation	negatively regulates translation		IMP		J:119665 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		negative regulation of translation			ISO	Q8NE35 	J:164563 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		positive regulation of translation			IDA		J:178916 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		positive regulation of translation			IDA		J:235235 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		positive regulation of translation			IMP		J:223363 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		regulation of translation			IEA	IPR034819 	J:72247 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		translation	happens in CNS neuron (sensu Vertebrata),happens in hippocampus		IMP		J:119665 	
MGI:1914829	Cpeb4	cytoplasmic polyadenylation element binding protein 4	11		negative regulation of cytoplasmic translation			IBA	MGI:108442 MGI:2442640 MGI:2443075 PTN000286163 Q7Z5Q1 Q9BZB8 RGD:1307485 	J:161428 	
MGI:1914829	Cpeb4	cytoplasmic polyadenylation element binding protein 4	11		regulation of translation			IEA	IPR034819 	J:72247 	
MGI:92356	Csde1	cold shock domain containing E1, RNA binding	3		positive regulation of cytoplasmic translation			IEA	ENSP00000351329 O75534 	J:342605 	
MGI:92356	Csde1	cold shock domain containing E1, RNA binding	3		positive regulation of cytoplasmic translation			ISO	CPX-1076 	J:342607 	
MGI:92356	Csde1	cold shock domain containing E1, RNA binding	3		positive regulation of cytoplasmic translation			ISO	O75534 	J:164563 	
MGI:2685518	Ctif	CBP80/20-dependent translation initiation factor	18		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2685518	Ctif	CBP80/20-dependent translation initiation factor	18		regulation of translational initiation			IBA	O43310 PTN000583582 	J:161428 	
MGI:2685518	Ctif	CBP80/20-dependent translation initiation factor	18		regulation of translational initiation			ISO	O43310 	J:164563 	
MGI:2685518	Ctif	CBP80/20-dependent translation initiation factor	18		regulation of translational initiation			ISS	O43310 	J:342587 	
MGI:1338801	Cyfip1	cytoplasmic FMR1 interacting protein 1	7		negative regulation of translation			IEA	GO:0030371 	J:346132 	
MGI:1338801	Cyfip1	cytoplasmic FMR1 interacting protein 1	7		regulation of translation			IBA	MGI:1338801 PTN000257565 	J:161428 	
MGI:88590	Cyp1b1	cytochrome P450, family 1, subfamily b, polypeptide 1	17		positive regulation of translation			ISO	RGD:2460 	J:155856 	
MGI:91842	D1Pas1	DNA segment, Chr 1, Pasteur Institute 1	1		negative regulation of translation			ISO	O00571 	J:164563 	
MGI:91842	D1Pas1	DNA segment, Chr 1, Pasteur Institute 1	1		positive regulation of translation			ISO	O00571 	J:164563 	
MGI:91842	D1Pas1	DNA segment, Chr 1, Pasteur Institute 1	1		positive regulation of translation in response to endoplasmic reticulum stress			ISO	O00571 	J:164563 	
MGI:91842	D1Pas1	DNA segment, Chr 1, Pasteur Institute 1	1		positive regulation of translational initiation			ISO	O00571 	J:164563 	
MGI:91842	D1Pas1	DNA segment, Chr 1, Pasteur Institute 1	1		translational initiation			ISO	O00571 	J:164563 	
MGI:1915039	Dalrd3	DALR anticodon binding domain containing 3	9		arginyl-tRNA aminoacylation			IEA	IPR008909 	J:72247 	
MGI:1915039	Dalrd3	DALR anticodon binding domain containing 3	9		tRNA aminoacylation for protein translation			IEA	IPR009080 	J:72247 	
MGI:1918190	Dap	death-associated protein	15		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1918190	Dap	death-associated protein	15		ribosome hibernation			IBA	A3KMT2 PTN000323543 	J:161428 	
MGI:1929538	Dap3	death associated protein 3	3		mitochondrial translation			NAS		J:320334 	
MGI:1916885	Dapk1	death associated protein kinase 1	13		negative regulation of translation			IEA	ENSP00000386135 P53355 	J:342605 	
MGI:1916885	Dapk1	death associated protein kinase 1	13		negative regulation of translation			ISO	P53355 	J:164563 	
MGI:1916885	Dapk1	death associated protein kinase 1	13		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1203520	Dapk3	death-associated protein kinase 3	10		negative regulation of translation			IEA	ENSP00000442973 O43293 	J:342605 	
MGI:1203520	Dapk3	death-associated protein kinase 3	10		negative regulation of translation			ISO	O43293 	J:164563 	
MGI:1923997	Dapl1	death associated protein-like 1	2		ribosome hibernation			IBA	A3KMT2 PTN000323543 	J:161428 	
MGI:1923997	Dapl1	death associated protein-like 1	2		ribosome hibernation			ISS	Q9I9N0 	J:342587 	
MGI:2442544	Dars1	aspartyl-tRNA synthetase 1	1		aspartyl-tRNA aminoacylation			IBA	PTN000502509 Q8I2B1 S000003941 	J:161428 	
MGI:2442544	Dars1	aspartyl-tRNA synthetase 1	1		aspartyl-tRNA aminoacylation			IEA	IPR004523 	J:72247 	
MGI:2442544	Dars1	aspartyl-tRNA synthetase 1	1		aspartyl-tRNA aminoacylation			ISO	P14868 	J:73065 	
MGI:2442544	Dars1	aspartyl-tRNA synthetase 1	1		translation			IEA	KW-0648 	J:60000 	
MGI:2442544	Dars1	aspartyl-tRNA synthetase 1	1		tRNA aminoacylation for protein translation			IEA	IPR002312 IPR004364 	J:72247 	
MGI:2442510	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)	1		aspartyl-tRNA aminoacylation			IBA	P21889 PTN000502597 S000006025 	J:161428 	
MGI:2442510	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)	1		mitochondrial asparaginyl-tRNA aminoacylation			IEA	ENSP00000497569 Q6PI48 	J:342605 	
MGI:2442510	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)	1		mitochondrial asparaginyl-tRNA aminoacylation			ISO	Q6PI48 	J:164563 	
MGI:2442510	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)	1		mitochondrial asparaginyl-tRNA aminoacylation			ISS	Q6PI48 	J:342587 	
MGI:2442510	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)	1		translation			IEA	KW-0648 	J:60000 	
MGI:2442510	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)	1		tRNA aminoacylation for protein translation			IEA	IPR002312 IPR004364 	J:72247 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		positive regulation of translational initiation			IBA	MGI:1342328 PTN008513653 Q8N9W6 Q92904 Q9NQZ3 	J:161428 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		positive regulation of translational initiation			IDA		J:114722 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		positive regulation of translational initiation			IEA	ENSP00000382373 Q92904 	J:342605 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1924256	Ddrgk1	DDRGK domain containing 1	2		rescue of stalled ribosome			IEA	ENSP00000346483 Q96HY6 	J:342605 	
MGI:1924256	Ddrgk1	DDRGK domain containing 1	2		rescue of stalled ribosome			ISO	Q96HY6 	J:164563 	
MGI:1924256	Ddrgk1	DDRGK domain containing 1	2		rescue of stalled ribosome			ISS	Q96HY6 	J:342587 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		negative regulation of translation			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		negative regulation of translation			ISS	O00571 	J:342587 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		positive regulation of translation			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		positive regulation of translation			ISS	O00571 	J:342587 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		positive regulation of translation in response to endoplasmic reticulum stress			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		positive regulation of translation in response to endoplasmic reticulum stress			ISS	O00571 	J:342587 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		positive regulation of translational initiation			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		positive regulation of translational initiation			ISS	O00571 	J:342587 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		translational initiation			ISO	O00571 	J:164563 	
MGI:104976	Ddx6	DEAD-box helicase 6	9		miRNA-mediated gene silencing by inhibition of translation			IEA	ENSP00000442266 P26196 	J:342605 	
MGI:104976	Ddx6	DEAD-box helicase 6	9		miRNA-mediated gene silencing by inhibition of translation			ISO	P26196 	J:164563 	
MGI:104976	Ddx6	DEAD-box helicase 6	9		miRNA-mediated gene silencing by inhibition of translation			ISS	P26196 	J:342587 	
MGI:104976	Ddx6	DEAD-box helicase 6	9		negative regulation of translation			IBA	P26196 PTN002777617 S000002319 	J:161428 	
MGI:104976	Ddx6	DEAD-box helicase 6	9		negative regulation of translation			IEA	ENSP00000442266 P26196 	J:342605 	
MGI:104976	Ddx6	DEAD-box helicase 6	9		negative regulation of translation			ISO	P26196 	J:164563 	
MGI:104976	Ddx6	DEAD-box helicase 6	9		negative regulation of translation			ISS	P26196 	J:342587 	
MGI:1353582	Ddx25	DEAD box helicase 25	9		regulation of translation			IDA		J:117393 	
MGI:1353582	Ddx25	DEAD box helicase 25	9		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:99240	Ddx39b	DEAD box helicase 39b	17		positive regulation of translation			ISO	RGD:70923 	J:155856 	
MGI:1915434	Denr	density-regulated protein	5		formation of translation preinitiation complex			IBA	O43583 PTN000300443 	J:161428 	
MGI:1915434	Denr	density-regulated protein	5		formation of translation preinitiation complex			IEA	ENSP00000280557 O43583 	J:342605 	
MGI:1915434	Denr	density-regulated protein	5		formation of translation preinitiation complex			ISO	O43583 	J:164563 	
MGI:1915434	Denr	density-regulated protein	5		translation			IEA	KW-0648 	J:60000 	
MGI:1915434	Denr	density-regulated protein	5		translation reinitiation			IBA	PTN000300443 	J:161428 	
MGI:1915434	Denr	density-regulated protein	5		translational initiation			IEA	IPR001950 IPR036877 	J:72247 	
MGI:1915434	Denr	density-regulated protein	5		translational initiation			IEA	KW-0396 	J:60000 	
MGI:108177	Dhx9	DExH-box helicase 9	1		positive regulation of cytoplasmic translation			ISO	CPX-1080 	J:342607 	
MGI:108177	Dhx9	DExH-box helicase 9	1		positive regulation of cytoplasmic translation			ISO	Q08211 	J:164563 	
MGI:108177	Dhx9	DExH-box helicase 9	1		positive regulation of cytoplasmic translation			ISS	Q08211 	J:342587 	
MGI:108177	Dhx9	DExH-box helicase 9	1		regulation of cytoplasmic translation			ISO	Q08211 	J:164563 	
MGI:108177	Dhx9	DExH-box helicase 9	1		regulation of cytoplasmic translation			ISS	Q08211 	J:342587 	
MGI:108177	Dhx9	DExH-box helicase 9	1		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2145374	Dhx29	DExH-box helicase 29	13		formation of translation preinitiation complex			IEA	ENSP00000251636 Q7Z478 	J:342605 	
MGI:2145374	Dhx29	DExH-box helicase 29	13		formation of translation preinitiation complex			ISO	Q7Z478 	J:164563 	
MGI:2145374	Dhx29	DExH-box helicase 29	13		positive regulation of translational initiation			IEA	UR000369429 	J:342612 	
MGI:2145374	Dhx29	DExH-box helicase 29	13		translation			IEA	KW-0648 	J:60000 	
MGI:2145374	Dhx29	DExH-box helicase 29	13		translational initiation			IEA	IPR034730 	J:72247 	
MGI:2145374	Dhx29	DExH-box helicase 29	13		translational initiation			IEA	KW-0396 	J:60000 	
MGI:2445102	Dhx33	DEAH-box helicase 33	11		translational initiation			IDA		J:257323 	
MGI:1919412	Dhx36	DEAH-box helicase 36	3		negative regulation of translation			IEA	ENSP00000417078 Q9H2U1 	J:342605 	
MGI:1919412	Dhx36	DEAH-box helicase 36	3		negative regulation of translation			ISO	Q9H2U1 	J:164563 	
MGI:1919412	Dhx36	DEAH-box helicase 36	3		negative regulation of translation			ISS	Q9H2U1 	J:342587 	
MGI:1919412	Dhx36	DEAH-box helicase 36	3		positive regulation of cytoplasmic translation			IEA	ENSP00000417078 Q9H2U1 	J:342605 	
MGI:1919412	Dhx36	DEAH-box helicase 36	3		positive regulation of cytoplasmic translation			ISO	Q9H2U1 	J:164563 	
MGI:1919412	Dhx36	DEAH-box helicase 36	3		positive regulation of cytoplasmic translation			ISS	Q9H2U1 	J:342587 	
MGI:1919412	Dhx36	DEAH-box helicase 36	3		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:103268	Dnajc1	DnaJ heat shock protein family (Hsp40) member C1	2		regulation of translation			IDA		J:77390 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			IDA		J:218404 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			ISO	Q13217 	J:164563 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		negative regulation of translation in response to endoplasmic reticulum stress			IEA	ENSP00000473631 Q13217 	J:342605 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		positive regulation of translation initiation in response to endoplasmic reticulum stress			IDA		J:218404 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1343297	Drg1	developmentally regulated GTP binding protein 1	11		cytoplasmic translation			IBA	PTN000193732 S000000034 S000003405 	J:161428 	
MGI:1342307	Drg2	developmentally regulated GTP binding protein 2	11		cytoplasmic translation			IBA	PTN000193732 S000000034 S000003405 	J:161428 	
MGI:1915440	Dubr	Dppa2 upstream binding RNA	16		translation			IMP		J:339669 	
MGI:2147092	Dus3l	dihydrouridine synthase 3 like	17		regulation of translation			ISO	Q96G46 	J:164563 	
MGI:2147092	Dus3l	dihydrouridine synthase 3 like	17		regulation of translation			ISS	Q96G46 	J:342587 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		glutamyl-tRNA aminoacylation			IBA	P04805 PTN000012469 Q5JPH6 Q8IDD3 	J:161428 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		glutamyl-tRNA aminoacylation			IEA	IPR004527 IPR033910 	J:72247 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		glutamyl-tRNA aminoacylation			IEA	ENSP00000395196 Q5JPH6 	J:342605 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		glutamyl-tRNA aminoacylation			ISO	Q5JPH6 	J:164563 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		translation			IEA	KW-0648 	J:60000 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		tRNA aminoacylation for mitochondrial protein translation			IEA	ENSP00000395196 Q5JPH6 	J:342605 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		tRNA aminoacylation for mitochondrial protein translation			ISO	Q5JPH6 	J:164563 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		tRNA aminoacylation for protein translation			IEA	IPR001412 	J:72247 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translation			IBA	MGI:1096317 P15170 P68104 PTN000561878 Q8IYD1 Q9Y450 S000000322 S000002579 SPAC23A1.10 SPBC839.15c SPCC584.04 SPCC794.09c 	J:161428 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translation			IEA	KW-0648 	J:60000 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translational elongation			IBA	MGI:1096317 P68104 PTN000562490 S000000322 SPAC23A1.10 SPBC839.15c SPCC794.09c 	J:161428 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translational elongation			IEA	IPR004539 	J:72247 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translational elongation			IEA	KW-0251 	J:60000 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translational elongation			ISO	P68104 	J:164563 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translational elongation			ISS	P68104 	J:342587 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translation			IBA	MGI:1096317 P15170 P68104 PTN000561878 Q8IYD1 Q9Y450 S000000322 S000002579 SPAC23A1.10 SPBC839.15c SPCC584.04 SPCC794.09c 	J:161428 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translation			IEA	KW-0648 	J:60000 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translational elongation			IBA	MGI:1096317 P68104 PTN000562490 S000000322 SPAC23A1.10 SPBC839.15c SPCC794.09c 	J:161428 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translational elongation			IDA		J:47340 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translational elongation			IEA	IPR004539 	J:72247 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translational elongation			IEA	KW-0251 	J:60000 	
MGI:1929520	Eef1b2	eukaryotic translation elongation factor 1 beta 2	1		translation			IEA	KW-0648 	J:60000 	
MGI:1929520	Eef1b2	eukaryotic translation elongation factor 1 beta 2	1		translational elongation			IBA	PTN000174394 S000000003 	J:161428 	
MGI:1929520	Eef1b2	eukaryotic translation elongation factor 1 beta 2	1		translational elongation			IEA	IPR001326 IPR014038 	J:72247 	
MGI:1929520	Eef1b2	eukaryotic translation elongation factor 1 beta 2	1		translational elongation			IEA	KW-0251 	J:60000 	
MGI:1913906	Eef1d	eukaryotic translation elongation factor 1 delta	15		translation			IEA	KW-0648 	J:60000 	
MGI:1913906	Eef1d	eukaryotic translation elongation factor 1 delta	15		translational elongation			IBA	PTN000174394 S000000003 	J:161428 	
MGI:1913906	Eef1d	eukaryotic translation elongation factor 1 delta	15		translational elongation			IEA	IPR001326 IPR014038 	J:72247 	
MGI:1913906	Eef1d	eukaryotic translation elongation factor 1 delta	15		translational elongation			IEA	KW-0251 	J:60000 	
MGI:1913393	Eef1e1	eukaryotic translation elongation factor 1 epsilon 1	13		translation			IEA	KW-0648 	J:60000 	
MGI:1914410	Eef1g	eukaryotic translation elongation factor 1 gamma	19		translation			IEA	KW-0648 	J:60000 	
MGI:1914410	Eef1g	eukaryotic translation elongation factor 1 gamma	19		translational elongation			IBA	PTN000136176 S000001564 S000005969 SPAC29A4.02c 	J:161428 	
